2019-11-20 12:46:45,565 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\shubhangi\springIOCDemo\src\test\resources
2019-11-20 12:46:56,668 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 12:46:56,690 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-11-20 12:46:56,692 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 12:46:56,703 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\shubhangi\OnlineStore_Frontend\src\test\resources
2019-11-20 12:46:57,897 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 12:46:57,976 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-11-20 12:46:57,978 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 12:46:57,987 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\shubhangi\SpringDemo\src\test\resources
2019-11-20 12:46:58,730 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 12:46:58,740 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-11-20 12:46:58,741 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 12:46:58,750 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\shubhangi\com.iris.hibernate\src\test\resources
2019-11-20 12:46:59,154 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-20 12:46:59,155 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\shubhangi\springIOCDemo\src\main\resources
2019-11-20 12:46:59,156 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-20 12:46:59,156 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\shubhangi\springIOCDemo\src\test\resources
2019-11-20 12:51:03,428 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded file:///C:/Users/shubhangi.upreti/.m2/repository/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2019-11-20 12:51:03,492 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded file:///C:/Users/shubhangi.upreti/.m2/repository/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2019-11-20 12:51:03,610 [Worker-34] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' D:\java programs\finalProject\BillingMangementSystem\pom.xml
2019-11-20 12:51:03,857 [Worker-34] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.bms:BillingMangementSystem:0.0.1-SNAPSHOT @ D:\java programs\finalProject\BillingMangementSystem\pom.xml.
2019-11-20 12:51:04,271 [Worker-34] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /BillingMangementSystem/src/main/java
2019-11-20 12:51:04,285 [Worker-34] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /BillingMangementSystem/src/test/java
2019-11-20 12:51:04,534 [Worker-34] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 0 sec
2019-11-20 12:51:05,143 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-20 12:51:05,143 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\finalProject\BillingMangementSystem\src\main\resources
2019-11-20 12:51:05,144 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-20 12:51:05,144 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\finalProject\BillingMangementSystem\src\test\resources
2019-11-20 13:54:51,764 [Worker-43] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.bms:BillingMangementSystem:0.0.1-SNAPSHOT @ D:\java programs\finalProject\BillingMangementSystem_backend\pom.xml.
2019-11-20 13:54:52,014 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-20 13:54:52,014 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\finalProject\BillingMangementSystem_backend\src\main\resources
2019-11-20 13:54:52,014 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-20 13:54:52,014 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\finalProject\BillingMangementSystem_backend\src\test\resources
2019-11-20 13:54:53,239 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-20 13:54:53,239 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\finalProject\BillingMangementSystem_backend\src\main\resources
2019-11-20 13:54:53,239 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-20 13:54:53,239 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\finalProject\BillingMangementSystem_backend\src\test\resources
2019-11-20 16:15:28,168 [Worker-59] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' D:\java programs\finalProject\BillinManagementSystem_frontend\pom.xml
2019-11-20 16:15:28,340 [Worker-59] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.bms:BillinManagementSystem_frontend:0.0.1-SNAPSHOT @ D:\java programs\finalProject\BillinManagementSystem_frontend\pom.xml.
2019-11-20 16:15:28,629 [Worker-59] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /BillinManagementSystem_frontend/src/main/java
2019-11-20 16:15:28,629 [Worker-59] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /BillinManagementSystem_frontend/src/main/resources
2019-11-20 16:15:28,630 [Worker-59] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /BillinManagementSystem_frontend/src/test/java
2019-11-20 16:15:31,543 [Worker-59] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 3 sec
2019-11-20 16:15:31,899 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 16:15:31,899 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-11-20 16:15:31,915 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 16:15:31,915 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\finalProject\BillinManagementSystem_frontend\src\test\resources
2019-11-20 16:19:16,439 [Worker-67] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.bms:BillinManagementSystem_frontend:0.0.1-SNAPSHOT @ D:\java programs\finalProject\BillingManagementSystem_frontend\pom.xml.
2019-11-20 16:19:16,703 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 16:19:16,708 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-11-20 16:19:16,709 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 16:19:16,715 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\finalProject\BillingManagementSystem_frontend\src\test\resources
2019-11-20 16:19:17,837 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 16:19:17,853 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-11-20 16:19:17,853 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 16:19:17,853 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\java programs\finalProject\BillingManagementSystem_frontend\src\test\resources
2019-11-20 16:21:23,066 [Worker-68] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.bms:BillingMangementSystem:0.0.1-SNAPSHOT @ D:\java programs\finalProject\BillingMangementSystem_backend\pom.xml.
